Title,Translated title,Published,Source Name,Source Type,URL,PDF URL,Policy Document ID,Policy Document DOIs,PDF Document ID,Matched Reference Type,Matched News ID,Matched Policy Document ID,Matched DOI,Matched Person,Page,Matched Snippet,Matched Policy Document Title,Matched Departments
"Jahresgutachten zu Forschung, Innovation und technologischer Leistungsfa?higkeit Deutschlands 2023","Annual report on research, innovation and technological performance in Germany 2023",2023-02-14,EFI,government,https://www.e-fi.de/fileadmin/Assets/Gutachten/2023/EFI_Gutachten_2023.pdf,https://www.e-fi.de/fileadmin/Assets/Gutachten/2023/EFI_Gutachten_2023.pdf#page=117,efide-253b62cf80b1e8ed93d804c3f989cc02,,efide-253b62cf80b1e8ed93d804c3f989cc02-253b62cf80b1e8ed93d804c3f989cc02,cited selected person,,,10.1016/j.respol.2022.104629,Adam B Jaffe,117,"Kaltenberg, M.; Jaffe, A. B.; Lachman, M. E. 2023: Invention and the Life Course. Age Differences in Patenting. Research Policy. 52 1104629.",,
"Jahresgutachten zu Forschung, Innovation und technologischer Leistungsfa?higkeit Deutschlands 2023","Annual report on research, innovation and technological performance in Germany 2023",2023-02-14,EFI,government,https://www.e-fi.de/fileadmin/Assets/Gutachten/2023/EFI_Gutachten_2023.pdf,https://www.e-fi.de/fileadmin/Assets/Gutachten/2023/EFI_Gutachten_2023.pdf#page=117,efide-253b62cf80b1e8ed93d804c3f989cc02,,efide-253b62cf80b1e8ed93d804c3f989cc02-253b62cf80b1e8ed93d804c3f989cc02,cited selected person,,,10.1016/j.respol.2022.104629,Adam B Jaffe,117,"Kaltenberg, M.; Jaffe, A. B.; Lachman, M. E. 2023: Invention and the Life Course. Age Differences in Patenting. Research Policy. 52 1104629.",,
"Jahresgutachten zu Forschung, Innovation und technologischer Leistungsfa?higkeit Deutschlands 2023","Annual report on research, innovation and technological performance in Germany 2023",2023-02-14,EFI,government,https://www.e-fi.de/fileadmin/Assets/Gutachten/2023/EFI_Gutachten_2023.pdf,https://www.e-fi.de/fileadmin/Assets/Gutachten/2023/EFI_Gutachten_2023.pdf#page=117,efide-253b62cf80b1e8ed93d804c3f989cc02,,efide-253b62cf80b1e8ed93d804c3f989cc02-253b62cf80b1e8ed93d804c3f989cc02,cited selected person,,,10.1016/j.respol.2022.104629,Adam B Jaffe,117,"Kaltenberg, M.; Jaffe, A. B.; Lachman, M. E. 2023: Invention and the Life Course. Age Differences in Patenting. Research Policy. 52 1104629.",,
"Migration or stagnation: Aging and economic growth in Korea today, the world tomorrow",,2024-07-23,Peterson Institute for International Economics,think tank,https://www.piie.com/publications/working-papers/2024/migration-or-stagnation-aging-and-economic-growth-korea-today,https://www.piie.com/sites/default/files/2024-07/wp24-18.pdf#page=40,piie-b39331033c656bdf579b564d92ea43d1,,piie-b39331033c656bdf579b564d92ea43d1-285c1c4b22f20f050104bb14f1de4185,cited selected person,,,10.1016/j.respol.2022.104629,Adam B Jaffe,40,"Kaltenberg, Mary, Adam B. Jaffe, and Margie E. Lachman, Invention and the life course: Age differences in patenting, Research Policy, 2023, 52 1, 104629. Cited on p. 33. http://dx.doi.org/https://doi.org/10.1016/j.respol.2022.104629",,
"Migration or stagnation: Aging and economic growth in Korea today, the world tomorrow",,2024-07-23,Peterson Institute for International Economics,think tank,https://www.piie.com/publications/working-papers/2024/migration-or-stagnation-aging-and-economic-growth-korea-today,https://www.piie.com/sites/default/files/2024-07/wp24-18.pdf#page=40,piie-b39331033c656bdf579b564d92ea43d1,,piie-b39331033c656bdf579b564d92ea43d1-285c1c4b22f20f050104bb14f1de4185,cited selected person,,,10.1016/j.respol.2022.104629,Adam B Jaffe,40,"Kaltenberg, Mary, Adam B. Jaffe, and Margie E. Lachman, Invention and the life course: Age differences in patenting, Research Policy, 2023, 52 1, 104629. Cited on p. 33. http://dx.doi.org/https://doi.org/10.1016/j.respol.2022.104629",,
"Migration or stagnation: Aging and economic growth in Korea today, the world tomorrow",,2024-07-23,Peterson Institute for International Economics,think tank,https://www.piie.com/publications/working-papers/2024/migration-or-stagnation-aging-and-economic-growth-korea-today,https://www.piie.com/sites/default/files/2024-07/wp24-18.pdf#page=40,piie-b39331033c656bdf579b564d92ea43d1,,piie-b39331033c656bdf579b564d92ea43d1-285c1c4b22f20f050104bb14f1de4185,cited selected person,,,10.1016/j.respol.2022.104629,Adam B Jaffe,40,"Kaltenberg, Mary, Adam B. Jaffe, and Margie E. Lachman, Invention and the life course: Age differences in patenting, Research Policy, 2023, 52 1, 104629. Cited on p. 33. http://dx.doi.org/https://doi.org/10.1016/j.respol.2022.104629",,
The Labor Market Consequences of Appropriate Technology,,2022-11-03,Federal Reserve Bank of Chicago,government,https://www.chicagofed.org/publications/working-papers/2022/2022-53,https://www.chicagofed.org/-/media/publications/working-papers/2022/wp2022-53-pdf.pdf#page=62,chicagofed-cec6dca8ab0bfa17e8fda2b4d4ef3c65,,chicagofed-cec6dca8ab0bfa17e8fda2b4d4ef3c65-fcba75e644132899c4a97f989e350fa3,cited selected person,,,10.1080/10438599.2016.1213504,Adam B Jaffe,62,"Le, T. and A. B. Jaffe 2017: The impact of RD subsidy on innovation: evidence from New Zealand firms, Economics of Innovation and New Technology, 26, 429452.",,
N o 58-2024 / 1,,2024-01-23,Government of Spain,government,https://www.fondoseuropeos.hacienda.gob.es/sitios/dgfc/es-ES/ei/ER/IE/Documents/IIRR_-_Issue%2058_1.0.pdf,https://www.fondoseuropeos.hacienda.gob.es/sitios/dgfc/es-ES/ei/ER/IE/Documents/IIRR_-_Issue%2058_1.0.pdf#page=27,govdeptsspain-7b705eabee8b5318e82aca8596d73d26,,govdeptsspain-7b705eabee8b5318e82aca8596d73d26-7b705eabee8b5318e82aca8596d73d26,cited selected person,,,10.1080/10438599.2016.1213504,Adam B Jaffe,27,"Le, T., Jaffe, A. B. 2017. e impact of RD subsidy on innovation: evidence from New Zealand firms. Economics of Innovation and New Technology, 265, 429. https://doi.org/10.1080/10438599.2016.1213504",,
Commodity Markets,,2022-12-01,World Bank,igo,https://hdl.handle.net/10986/37404,n/a#page=212,worldbank-8b24f5b97e10356e229962987099d152,10.1596/978-1-4648-1911-7,worldbank-8b24f5b97e10356e229962987099d152-dca4db51570b955afa16d8bc9dde4576,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,212,"Newell, R. G., A. B. Jaffe, and R. N. Stavins. 1999. The Induced Innovation Hypothesis and Energy Saving Technical Change. Quarterly Journal of Economics 114 3: 941-74.",,
Commodity Markets,,2022-12-01,World Bank,igo,https://hdl.handle.net/10986/37404,n/a#page=212,worldbank-8b24f5b97e10356e229962987099d152,10.1596/978-1-4648-1911-7,worldbank-8b24f5b97e10356e229962987099d152-dca4db51570b955afa16d8bc9dde4576,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,212,"Newell, R. G., A. B. Jaffe, and R. N. Stavins. 1999. The Induced Innovation Hypothesis and Energy Saving Technical Change. Quarterly Journal of Economics 114 3: 941-74.",,
Produktivitätsbericht 2023,Productivity Report 2023,2023-07-07,Österreichisches Parlament,government,https://www.parlament.gv.at/dokument/XXVII/III/979/imfname_1575038.pdf,https://www.parlament.gv.at/dokument/XXVII/III/979/imfname_1575038.pdf#page=159,parliamentofaustria-fc2a9eedf56b7d2b95cafbd3ec8cc024,,parliamentofaustria-fc2a9eedf56b7d2b95cafbd3ec8cc024-fc2a9eedf56b7d2b95cafbd3ec8cc024,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,159,"Newell, R. G., Jaffe A. B., Stavins R. N. 1999. The Induced Innovation Hypothesis and Energy-Saving Technological Change. Quarterly Journal of Economics 1143, 941975.",,
Produktivitätsbericht 2023,Productivity Report 2023,2023-07-07,Österreichisches Parlament,government,https://www.parlament.gv.at/dokument/XXVII/III/979/imfname_1575038.pdf,https://www.parlament.gv.at/dokument/XXVII/III/979/imfname_1575038.pdf#page=159,parliamentofaustria-fc2a9eedf56b7d2b95cafbd3ec8cc024,,parliamentofaustria-fc2a9eedf56b7d2b95cafbd3ec8cc024-fc2a9eedf56b7d2b95cafbd3ec8cc024,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,159,"Newell, R. G., Jaffe A. B., Stavins R. N. 1999. The Induced Innovation Hypothesis and Energy-Saving Technological Change. Quarterly Journal of Economics 1143, 941975.",,
The economic benefits of early green innovation,,2023-02-22,OECD,igo,https://dx.doi.org/https://doi.org/10.1787/c13d5d61-en,n/a#page=45,oecddiscovery-a0b6f588f00d2b810c7c216dcfb58d8d,10.1787/c13d5d61-en,oecddiscovery-a0b6f588f00d2b810c7c216dcfb58d8d-072f939482be1b3332d99f6a0af49b38,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,45,"Newell, R., A. Jaffe and R. Stavins 1999, The Induced Innovation Hypothesis and Energy- Saving Technological Change, The Quarterly Journal of Economics, Vol. 114/3, pp. 941 975, https://doi.org/10.1162/003355399556188.",,
The economic benefits of early green innovation,,2023-02-22,OECD,igo,https://dx.doi.org/https://doi.org/10.1787/c13d5d61-en,n/a#page=45,oecddiscovery-a0b6f588f00d2b810c7c216dcfb58d8d,10.1787/c13d5d61-en,oecddiscovery-a0b6f588f00d2b810c7c216dcfb58d8d-072f939482be1b3332d99f6a0af49b38,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,45,"Newell, R., A. Jaffe and R. Stavins 1999, The Induced Innovation Hypothesis and Energy- Saving Technological Change, The Quarterly Journal of Economics, Vol. 114/3, pp. 941 975, https://doi.org/10.1162/003355399556188.",,
Understanding the Linkages between Climate Change and Inequality in the United States - FEDERAL RESERVE BANK of NEW YORK,,2023-05-25,Federal Reserve Bank of New York,government,https://www.newyorkfed.org/research/epr/2023/epr_2023_climate-inequality_avtar.html,https://www.newyorkfed.org/medialibrary/media/research/epr/2023/EPR_2023_climate-inequality_avtar.pdf?sc_lang=en#page=36,federalreserve_newyork-ef5003d948120a6820a51e33888b260e,,federalreserve_newyork-ef5003d948120a6820a51e33888b260e-e54cc3ddd12581b4c76708ed6741a387,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,36,"Newell, R., A. Jaffe, and R. Stavins. 1999. The Induced Innovation Hypothesis and Energy-Saving Technological Change. Quarterly Journal of Economics 114, no. 3: 941-75.",,
Understanding the Linkages between Climate Change and Inequality in the United States - FEDERAL RESERVE BANK of NEW YORK,,2023-05-25,Federal Reserve Bank of New York,government,https://www.newyorkfed.org/research/epr/2023/epr_2023_climate-inequality_avtar.html,https://www.newyorkfed.org/medialibrary/media/research/epr/2023/EPR_2023_climate-inequality_avtar.pdf?sc_lang=en#page=36,federalreserve_newyork-ef5003d948120a6820a51e33888b260e,,federalreserve_newyork-ef5003d948120a6820a51e33888b260e-e54cc3ddd12581b4c76708ed6741a387,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,36,"Newell, R., A. Jaffe, and R. Stavins. 1999. The Induced Innovation Hypothesis and Energy-Saving Technological Change. Quarterly Journal of Economics 114, no. 3: 941-75.",,
The climate and the economy : discussion papers.,,2023-03-09,Publications Office of the European Union,government,https://op.europa.eu/en/publication-detail/-/publication/341bd7c1-bef8-11ed-8912-01aa75ed71a1/language-en/format-PDF,https://op.europa.eu/o/opportal-service/download-handler?identifier=341bd7c1-bef8-11ed-8912-01aa75ed71a1&format=pdf&language=en&productionSystem=cellar&part=#page=36,europa-d5109aaaf5a057da81c02a29997bec87,10.2866/507252,europa-d5109aaaf5a057da81c02a29997bec87-da33e45e721d9ae3ed2066adf079016b,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,36,"Newell, R., Jaffe, A., and R., Stavins, 1999. The induced innovation hypothesis and energy-saving technological change. Quarterly Journal of Economics 114, 941975.",,
The climate and the economy : discussion papers.,,2023-03-09,Publications Office of the European Union,government,https://op.europa.eu/en/publication-detail/-/publication/341bd7c1-bef8-11ed-8912-01aa75ed71a1/language-en/format-PDF,https://op.europa.eu/o/opportal-service/download-handler?identifier=341bd7c1-bef8-11ed-8912-01aa75ed71a1&format=pdf&language=en&productionSystem=cellar&part=#page=36,europa-d5109aaaf5a057da81c02a29997bec87,10.2866/507252,europa-d5109aaaf5a057da81c02a29997bec87-da33e45e721d9ae3ed2066adf079016b,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,36,"Newell, R., Jaffe, A., and R., Stavins, 1999. The induced innovation hypothesis and energy-saving technological change. Quarterly Journal of Economics 114, 941975.",,
The climate and the economy,,2023-03-07,European Central Bank,government,https://www.ecb.europa.eu/pub/pdf/scpwps/ecb.wp2793~7969efec4f.en.pdf,https://www.ecb.europa.eu/pub/pdf/scpwps/ecb.wp2793~7969efec4f.en.pdf#page=36,ecb-f79cb3a2959153556b2728ab9bacb7e0,,ecb-f79cb3a2959153556b2728ab9bacb7e0-f79cb3a2959153556b2728ab9bacb7e0,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,36,"Newell, R., Jaffe, A., and R., Stavins, 1999. The induced innovation hypothesis and energy-saving technological change. Quarterly Journal of Economics 114, 941975.",,
The climate and the economy,,2023-03-07,European Central Bank,government,https://www.ecb.europa.eu/pub/pdf/scpwps/ecb.wp2793~7969efec4f.en.pdf,https://www.ecb.europa.eu/pub/pdf/scpwps/ecb.wp2793~7969efec4f.en.pdf#page=36,ecb-f79cb3a2959153556b2728ab9bacb7e0,,ecb-f79cb3a2959153556b2728ab9bacb7e0-f79cb3a2959153556b2728ab9bacb7e0,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,36,"Newell, R., Jaffe, A., and R., Stavins, 1999. The induced innovation hypothesis and energy-saving technological change. Quarterly Journal of Economics 114, 941975.",,
The climate and the economy,,2023-03-07,European Central Bank,government,https://www.ecb.europa.eu/pub/pdf/scpdps/ecb.dp19~5abdffa09d.en.pdf,https://www.ecb.europa.eu/pub/pdf/scpdps/ecb.dp19~5abdffa09d.en.pdf#page=36,ecb-b25ae0bc73dbe1a3f72b573d6488c58a,,ecb-b25ae0bc73dbe1a3f72b573d6488c58a-b25ae0bc73dbe1a3f72b573d6488c58a,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,36,"Newell, R., Jaffe, A., and R., Stavins, 1999. The induced innovation hypothesis and energy-saving technological change. Quarterly Journal of Economics 114, 941975.",,
The climate and the economy,,2023-03-07,European Central Bank,government,https://www.ecb.europa.eu/pub/pdf/scpdps/ecb.dp19~5abdffa09d.en.pdf,https://www.ecb.europa.eu/pub/pdf/scpdps/ecb.dp19~5abdffa09d.en.pdf#page=36,ecb-b25ae0bc73dbe1a3f72b573d6488c58a,,ecb-b25ae0bc73dbe1a3f72b573d6488c58a-b25ae0bc73dbe1a3f72b573d6488c58a,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,36,"Newell, R., Jaffe, A., and R., Stavins, 1999. The induced innovation hypothesis and energy-saving technological change. Quarterly Journal of Economics 114, 941975.",,
The climate and the economy,,2023-03-07,European Central Bank,government,https://www.ecb.europa.eu/pub/pdf/scpdps/ecb.dp22~cf428d6828.en.pdf,https://www.ecb.europa.eu/pub/pdf/scpdps/ecb.dp22~cf428d6828.en.pdf#page=36,ecb-fb279e0bfa1aa1a97744bdd6ade6d538,,ecb-fb279e0bfa1aa1a97744bdd6ade6d538-fb279e0bfa1aa1a97744bdd6ade6d538,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,36,"Newell, R., Jaffe, A., and R., Stavins, 1999. The induced innovation hypothesis and energy-saving technological change. Quarterly Journal of Economics 114, 941975.",,
The climate and the economy,,2023-03-07,European Central Bank,government,https://www.ecb.europa.eu/pub/pdf/scpdps/ecb.dp22~cf428d6828.en.pdf,https://www.ecb.europa.eu/pub/pdf/scpdps/ecb.dp22~cf428d6828.en.pdf#page=36,ecb-fb279e0bfa1aa1a97744bdd6ade6d538,,ecb-fb279e0bfa1aa1a97744bdd6ade6d538-fb279e0bfa1aa1a97744bdd6ade6d538,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,36,"Newell, R., Jaffe, A., and R., Stavins, 1999. The induced innovation hypothesis and energy-saving technological change. Quarterly Journal of Economics 114, 941975.",,
The links between the energy transition and economic growth.,,2022-11-18,Publications Office of the European Union,government,https://op.europa.eu/en/publication-detail/-/publication/1b5b8d2a-6953-11ed-b14f-01aa75ed71a1/language-en/format-PDF,https://op.europa.eu/o/opportal-service/download-handler?identifier=1b5b8d2a-6953-11ed-b14f-01aa75ed71a1&format=pdf&language=en&productionSystem=cellar&part=#page=122,europa-adcd72fc50dd6a1805c4902731376762,10.2833/770957,europa-adcd72fc50dd6a1805c4902731376762-f7a8182290cc147046f7418a9ab424a7,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,122,"Newell, R.G., Jaffe, A.B. and Stavins, R.N., 1999. The induced innovation hypothesis and energy-saving technological change. The Quarterly Journal of Economics, 1143, pp.941- 975.",,
The links between the energy transition and economic growth.,,2022-11-18,Publications Office of the European Union,government,https://op.europa.eu/en/publication-detail/-/publication/1b5b8d2a-6953-11ed-b14f-01aa75ed71a1/language-en/format-PDF,https://op.europa.eu/o/opportal-service/download-handler?identifier=1b5b8d2a-6953-11ed-b14f-01aa75ed71a1&format=pdf&language=en&productionSystem=cellar&part=#page=122,europa-adcd72fc50dd6a1805c4902731376762,10.2833/770957,europa-adcd72fc50dd6a1805c4902731376762-f7a8182290cc147046f7418a9ab424a7,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,122,"Newell, R.G., Jaffe, A.B. and Stavins, R.N., 1999. The induced innovation hypothesis and energy-saving technological change. The Quarterly Journal of Economics, 1143, pp.941- 975.",,
Do Technology Standards Induce Innovation in Environmental Technologies When Coordination is Important?,,2023-01-23,NBER,think tank,https://www.nber.org/papers/w30872,https://www.nber.org/system/files/working_papers/w30872/w30872.pdf#page=43,nber-4798341f2be0429f9cd36af123606ec6,10.3386/w30872,nber-4798341f2be0429f9cd36af123606ec6-d5edb014c0ee317d9ead480a7be78f54,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,43,"Newell, Richard and Adam Jaffe. 1999. The Induced Innovation Hypothesis and Energy-Saving Technological Change. The Quarterly Journal of Economics, 1143: 941-975.",,
Do Technology Standards Induce Innovation in Environmental Technologies When Coordination is Important?,,2023-01-23,NBER,think tank,https://www.nber.org/papers/w30872,https://www.nber.org/system/files/working_papers/w30872/w30872.pdf#page=43,nber-4798341f2be0429f9cd36af123606ec6,10.3386/w30872,nber-4798341f2be0429f9cd36af123606ec6-d5edb014c0ee317d9ead480a7be78f54,cited selected person,,,10.1162/003355399556188,Adam B Jaffe,43,"Newell, Richard and Adam Jaffe. 1999. The Induced Innovation Hypothesis and Energy-Saving Technological Change. The Quarterly Journal of Economics, 1143: 941-975.",,
